Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
135573,NaN,Sophomore,3.601,12.33,Direct_Answer_Generation,Intermediate,2,FALSE,12.17,4,Allowed_With_Citation,NaN,3.794,62.8,Medium
141213,Medical,Graduate,3.15,2.81,NaN,Beginner,NaN,FALSE,16.3,1,Allowed_With_Citation,1,3.382,95.47,Low
112981,STEM,Sophomore,2.622,7.78,Direct_Answer_Generation,Advanced,4,FALSE,14.88,2,Actively_Encouraged,4,2.729,100,Medium
100913,Business,Junior,3.454,NaN,Direct_Answer_Generation,Beginner,1,TRUE,16.48,2,Actively_Encouraged,5,3.925,86.63,Medium
139599,Business,Junior,3.181,19.81,Ideation,Beginner,1,FALSE,6.82,5,Actively_Encouraged,6,3.328,57.53,High
117056,NaN,Senior,3.792,4.65,Debugging/Troubleshooting,Beginner,2,FALSE,13.97,3,Strict_Ban,7,4,51.67,Low
139062,Business,Freshman,3.462,NaN,Ideation,Intermediate,3,TRUE,10.64,1,Allowed_With_Citation,5,3.56,77.34,Low
141901,Arts,Sophomore,3.25,14.08,NaN,Advanced,4,FALSE,7.22,7,Allowed_With_Citation,High,3.39,68.96,High
132379,NaN,Freshman,3.166,2.39,Ideation,Beginner,3,TRUE,8.64,2,Actively_Encouraged,1,3.367,83.43,Low
141527,STEM,Freshman,3.784,NaN,Summarizing_Reading,Advanced,3,FALSE,4.83,1,Actively_Encouraged,2,3.89,71.83,Low
125225,Business,Freshman,3.541,5.09,NaN,Beginner,3,FALSE,1,3,Allowed_With_Citation,3,3.542,74.06,Low
110218,NaN,Freshman,1.803,1.43,Copywriting/Drafting,Intermediate,3,TRUE,NaN,2,Allowed_With_Citation,2,2.122,77.63,Low
103580,Humanities,Sophomore,2.795,10.34,Direct_Answer_Generation,Beginner,3,FALSE,6.84,4,Actively_Encouraged,6,2.994,43.72,Low
139769,STEM,Graduate,2.566,7.63,Copywriting/Drafting,Intermediate,3,FALSE,13.71,1,Allowed_With_Citation,low,2.638,64.9,Low
111920,Arts,Senior,3.77,10.43,Copywriting/Drafting,Beginner,NaN,TRUE,9.38,6,Allowed_With_Citation,5,4,77.61,Medium
137871,NaN,Senior,NaN,0.8,Summarizing_Reading,Intermediate,2,FALSE,6.67,1,Strict_Ban,NaN,NaN,61.3,NaN
102959,STEM,Senior,NaN,0,Debugging/Troubleshooting,Advanced,3,FALSE,16.37,2,Allowed_With_Citation,7,3.14,85.78,Low
112999,Humanities,Graduate,2.02,NaN,NaN,Beginner,3,FALSE,9.18,2,Actively_Encouraged,2,2.292,76.39,Medium
135867,Business,Freshman,2.303,1.95,Ideation,Advanced,5,FALSE,NaN,2,Actively_Encouraged,6,NaN,77.76,Medium
115177,Humanities,Sophomore,2.472,0.32,Copywriting/Drafting,Beginner,3,FALSE,21.17,1,Allowed_With_Citation,3,2.713,NaN,NaN
141498,Humanities,Sophomore,3.03,10.44,Copywriting/Drafting,Intermediate,4,FALSE,20.89,1,Allowed_With_Citation,3,3.399,96.61,Medium
121711,NaN,Freshman,3.795,6.4,Copywriting/Drafting,Intermediate,1,FALSE,16.69,NaN,Allowed_With_Citation,NaN,3.985,NaN,Medium
135122,Business,Senior,3.582,2.46,Ideation,Intermediate,2,FALSE,15.02,5,Strict_Ban,2,3.784,79.11,Low
149632,STEM,Freshman,2.853,10.16,Direct_Answer_Generation,Beginner,1,FALSE,11.8,4,Allowed_With_Citation,6,3.048,57.61,Low
113617,NaN,Freshman,NaN,32.07,Copywriting/Drafting,Intermediate,4,TRUE,3.04,8,Allowed_With_Citation,4,3.44,65.79,Medium
130040,NaN,Junior,2.323,0.45,Debugging/Troubleshooting,Advanced,4,TRUE,2.54,2,Allowed_With_Citation,1,2.627,94.96,High
135129,Business,Sophomore,3.416,2.75,Direct_Answer_Generation,Advanced,3,FALSE,80.75,4,Allowed_With_Citation,1,NaN,98.68,Low
121280,STEM,Senior,3.697,4.08,Debugging/Troubleshooting,Intermediate,5,TRUE,4.46,5,Allowed_With_Citation,3,3.875,81.5,High
144193,STEM,Senior,2.632,35.03,Copywriting/Drafting,Intermediate,5,FALSE,11.43,6,Allowed_With_Citation,6,2.868,58.64,High
125750,STEM,Senior,2.692,3.4,Ideation,Intermediate,1,FALSE,14.77,3,Allowed_With_Citation,3,2.852,89.14,Medium
116369,Humanities,Sophomore,3.128,7.15,Copywriting/Drafting,Beginner,2,FALSE,14.4,1,Actively_Encouraged,5,3.3,74.05,Low
121723,STEM,Senior,2.187,11.71,Summarizing_Reading,Advanced,3,TRUE,6.14,4,Strict_Ban,7,2.143,76.92,Medium
138940,Business,Senior,2.379,1.79,Debugging/Troubleshooting,Intermediate,2,FALSE,16.34,2,Allowed_With_Citation,3,2.493,68.16,Medium
125331,STEM,Freshman,3.135,9.39,Debugging/Troubleshooting,Intermediate,2,FALSE,8.74,6,Allowed_With_Citation,5,3.534,83.12,Medium
128913,Humanities,Senior,NaN,15.36,Copywriting/Drafting,Advanced,5,TRUE,6.99,2,Actively_Encouraged,5,3.284,100,Medium
104581,Medical,Sophomore,3.419,2.67,Summarizing_Reading,Beginner,2,TRUE,16.62,3,Actively_Encouraged,3,3.996,86.42,Medium
103887,Medical,Junior,3.136,NaN,Debugging/Troubleshooting,Beginner,NaN,TRUE,9.07,5,Allowed_With_Citation,3,3.306,94.28,Medium
104126,Business,Senior,3.664,NaN,Ideation,Advanced,3,TRUE,8.26,6,Allowed_With_Citation,3,4,NaN,Low
112746,STEM,Sophomore,3.343,6.36,Debugging/Troubleshooting,Intermediate,1,TRUE,13.93,2,Strict_Ban,6,3.575,95.9,Low
129986,Business,Freshman,3.047,5.05,Ideation,Beginner,2,FALSE,NaN,NaN,Actively_Encouraged,5,2.85,79.87,Low
148324,STEM,Senior,2.724,4.54,Copywriting/Drafting,Beginner,2,TRUE,9.24,5,Actively_Encouraged,0,2.965,61.35,Low
102174,Arts,Senior,2.92,12.27,NaN,Beginner,1,TRUE,9.35,3,Allowed_With_Citation,5,3.153,62.64,High
112104,Arts,Freshman,2.907,5.23,Copywriting/Drafting,Beginner,3,FALSE,16.02,1,Actively_Encouraged,5,2.899,56.91,Medium
103820,Humanities,Senior,2.413,8.38,Copywriting/Drafting,Advanced,3,TRUE,11.37,4,Actively_Encouraged,3,2.497,NaN,Medium
123538,Medical,Junior,2.819,9.05,Summarizing_Reading,Advanced,4,FALSE,18.54,6,Actively_Encouraged,5,2.928,83.4,Medium
135167,STEM,Graduate,2.689,NaN,Debugging/Troubleshooting,Intermediate,2,FALSE,8.68,3,Actively_Encouraged,1,NaN,100,Low
126062,Business,Sophomore,3.879,10.3,Summarizing_Reading,Beginner,3,TRUE,12.5,3,Actively_Encouraged,2,NaN,70.63,Medium
128335,NaN,Sophomore,2.947,6.55,Debugging/Troubleshooting,Advanced,3,FALSE,22.77,1,Allowed_With_Citation,2,3.494,96.09,High
142379,Business,Junior,3.795,2.47,Debugging/Troubleshooting,Beginner,1,TRUE,13.51,1,Strict_Ban,3,4,51.05,Low
145285,Arts,Senior,3.662,63.6,Copywriting/Drafting,Intermediate,3,TRUE,20.88,5,Allowed_With_Citation,1,4,86.02,Low
136553,Business,Freshman,3.71,6.25,Summarizing_Reading,Beginner,2,TRUE,16.92,5,NaN,7,4,53.79,Low
118216,Humanities,Graduate,3.087,0.03,Debugging/Troubleshooting,Intermediate,3,FALSE,7.6,2,Strict_Ban,1,N/A,80.76,Medium
109564,Business,Sophomore,3.436,11.75,Ideation,Intermediate,4,FALSE,7.35,4,Allowed_With_Citation,5,3.538,96.97,Low
143525,STEM,Sophomore,3.104,40,Debugging/Troubleshooting,Intermediate,3,FALSE,1.16,9,Allowed_With_Citation,4,3.147,83.64,High
102167,Business,Freshman,2.511,1.86,Ideation,Intermediate,3,TRUE,1.44,4,Strict_Ban,3,2.649,70.52,Low
127149,Medical,Freshman,3.297,1.91,Direct_Answer_Generation,Beginner,1,TRUE,13.35,2,Allowed_With_Citation,2,3.398,79.49,Medium
113562,Humanities,Junior,2.891,12.84,Ideation,Intermediate,4,TRUE,2.38,2,Actively_Encouraged,6,3.029,68.93,High
102997,STEM,Freshman,NaN,14.28,Debugging/Troubleshooting,Advanced,3,FALSE,NaN,4,Actively_Encouraged,5,2.659,90.23,High
142444,Medical,Senior,NaN,14.66,Summarizing_Reading,Beginner,2,TRUE,12.16,5,Actively_Encouraged,7,4,83.64,Medium
142866,Business,Freshman,2.651,17.59,Ideation,Intermediate,2,TRUE,18.01,6,NaN,7,2.6,64.73,Medium
117133,Business,Graduate,2.429,3.07,Ideation,Beginner,1,FALSE,9.25,1,NaN,2,2.352,52.05,Medium
138265,Business,Junior,3.662,NaN,Ideation,Beginner,2,FALSE,17.51,3,Strict_Ban,2,3.991,69.21,Medium
127948,STEM,Senior,3.61,13.67,Debugging/Troubleshooting,Advanced,3,FALSE,3.88,2,Allowed_With_Citation,5,3.981,94.03,High
119383,Medical,Senior,NaN,2.94,Summarizing_Reading,Beginner,1,TRUE,13.81,6,Actively_Encouraged,6,NaN,86.17,Medium
111498,Humanities,Junior,3.371,0.94,Debugging/Troubleshooting,Beginner,1,FALSE,5.86,3,Allowed_With_Citation,7,3.64,54.32,NaN
137451,Business,Senior,3.128,10.42,Ideation,Beginner,1,TRUE,17.15,6,Actively_Encouraged,4,3.304,78.33,Medium
139396,STEM,Senior,2.894,20.06,Copywriting/Drafting,Advanced,3,TRUE,6.56,4,Allowed_With_Citation,1,NaN,84.76,High
115299,Business,Freshman,3.584,1.25,Direct_Answer_Generation,Beginner,1,FALSE,4.74,4,NaN,7,NaN,74.18,Medium
126938,Arts,Freshman,2.55,16.49,Copywriting/Drafting,Intermediate,5,TRUE,13.39,6,Allowed_With_Citation,3,2.318,NaN,Low
111676,STEM,Sophomore,2.673,7.84,Summarizing_Reading,Advanced,3,FALSE,9.66,4,NaN,7,2.647,72.03,Medium
125195,NaN,Freshman,2.856,14.12,Ideation,Intermediate,1,FALSE,6.88,4,Strict_Ban,7,2.745,56.64,Medium
138978,Arts,Junior,2.514,9.32,Copywriting/Drafting,Beginner,3,FALSE,16.1,3,Allowed_With_Citation,2,2.933,NaN,Low
144394,Business,Graduate,NaN,3.82,Ideation,Beginner,2,FALSE,19.7,NaN,Actively_Encouraged,6,2.301,79.2,High
131234,Medical,Freshman,2.236,NaN,Summarizing_Reading,Intermediate,1,FALSE,10.76,NaN,Allowed_With_Citation,2,NaN,76.66,Low
135981,Business,Freshman,3.101,2.58,Copywriting/Drafting,Advanced,3,TRUE,16.1,NaN,Allowed_With_Citation,3,3.193,81.24,Low
106405,STEM,Graduate,1.772,18.27,Summarizing_Reading,Advanced,3,TRUE,10.27,5,Allowed_With_Citation,6,2.207,76.01,High
118660,Medical,Freshman,3.676,8.32,NaN,Intermediate,NaN,FALSE,NaN,4,Allowed_With_Citation,7,3.554,77.64,Low
127920,STEM,Senior,3.107,18.4,NaN,Intermediate,1,FALSE,8.37,5,NaN,9,3.301,64.81,Low
133246,Humanities,Senior,2.822,2.52,Debugging/Troubleshooting,Advanced,3,FALSE,14.96,2,Actively_Encouraged,3,3.347,85.84,Low
130295,Medical,Junior,3.448,7.3,Summarizing_Reading,Intermediate,1,TRUE,5.53,5,Allowed_With_Citation,6,3.714,76.91,Medium
105678,STEM,Sophomore,2.598,14.11,Debugging/Troubleshooting,Beginner,1,FALSE,13.62,4,Allowed_With_Citation,8,2.942,64.08,Medium
119391,Medical,Freshman,3.67,3.98,Ideation,Beginner,3,FALSE,14.33,4,Actively_Encouraged,5,NaN,70.04,Low
113259,STEM,Freshman,2.391,8.36,Debugging/Troubleshooting,Intermediate,4,FALSE,6.65,2,Allowed_With_Citation,5,2.327,97.3,Low
135688,STEM,Freshman,NaN,NaN,Ideation,Advanced,5,TRUE,10.64,6,Strict_Ban,8,2.812,82.42,NaN
133164,Arts,Freshman,2.579,23.86,Copywriting/Drafting,Intermediate,NaN,FALSE,1,NaN,Strict_Ban,6,2.61,86,High
134983,Business,Sophomore,3.71,3.22,Copywriting/Drafting,Intermediate,1,FALSE,1.48,4,Actively_Encouraged,2,3.926,72.64,NaN
109724,Business,Sophomore,3.021,1.44,NaN,Beginner,3,TRUE,9.08,2,NaN,7,3.145,62.51,Low
140227,NaN,Graduate,3.562,6.44,Summarizing_Reading,Advanced,3,TRUE,NaN,4,Actively_Encouraged,2,4,74.36,High
131089,Humanities,Freshman,NaN,5.36,Debugging/Troubleshooting,Advanced,5,FALSE,1.6,2,Actively_Encouraged,NaN,3.14,72.59,Low
133192,Arts,Senior,2.749,11.95,Ideation,Intermediate,5,TRUE,13.25,6,Actively_Encouraged,1,3.044,87.95,Medium
148525,NaN,Graduate,2.986,3.06,Debugging/Troubleshooting,Beginner,1,FALSE,10,2,Strict_Ban,4,3.067,67.69,High
102352,NaN,Freshman,3.097,4.92,Summarizing_Reading,Beginner,2,FALSE,9.61,3,Actively_Encouraged,6,2.959,86.83,High
130431,STEM,Freshman,3.716,73.5,Debugging/Troubleshooting,Intermediate,4,TRUE,5.05,1,Strict_Ban,3,3.909,79.22,Low
123965,Medical,Freshman,3.444,8.84,Copywriting/Drafting,Beginner,3,FALSE,7.85,4,Allowed_With_Citation,3,3.632,NaN,High
114448,Humanities,Senior,3.647,10.51,Copywriting/Drafting,Advanced,4,TRUE,5.81,5,Actively_Encouraged,7,3.774,100,Low
119309,Medical,Senior,2.507,5.17,Summarizing_Reading,Intermediate,NaN,FALSE,14.99,4,Actively_Encouraged,9,3.03,73.99,Low
141066,Humanities,Junior,2.705,34,Direct_Answer_Generation,Intermediate,1,FALSE,11.37,7,Actively_Encouraged,6,2.451,50.53,High
148925,Business,Senior,3.276,10.28,Debugging/Troubleshooting,Beginner,2,FALSE,14.04,2,Actively_Encouraged,2,3.377,66.48,Low
113640,Business,Junior,3.376,3.59,NaN,Beginner,3,FALSE,1.74,3,Allowed_With_Citation,NaN,3.379,NaN,Medium
132682,Arts,Junior,3.46,0.38,Debugging/Troubleshooting,Intermediate,2,FALSE,5.2,4,Allowed_With_Citation,5,3.622,72.84,Low
114557,NaN,Freshman,2.659,8.95,Copywriting/Drafting,Intermediate,2,TRUE,22.77,2,Actively_Encouraged,1,3.164,89.06,Low
130976,Business,Freshman,3.177,1.47,Copywriting/Drafting,Intermediate,1,FALSE,10.2,4,Allowed_With_Citation,6,3.173,74.02,Medium
120032,STEM,Freshman,3.262,8.42,Debugging/Troubleshooting,Advanced,4,FALSE,1,4,Strict_Ban,7,3.234,68.99,Medium
142156,Business,Freshman,3.51,25.03,Ideation,Beginner,1,TRUE,6.43,4,Allowed_With_Citation,3,3.74,82.2,High
116702,STEM,Sophomore,2.957,27.7,Ideation,Intermediate,2,TRUE,11.07,6,Allowed_With_Citation,5,3.052,72.28,NaN
117371,STEM,Senior,3.311,22,NaN,Intermediate,3,TRUE,4.81,6,Actively_Encouraged,6,3.522,75.1,Low
113349,Humanities,Graduate,NaN,4.9,Copywriting/Drafting,Beginner,2,FALSE,19.06,4,Actively_Encouraged,1,2.605,84.56,High
133681,Business,Freshman,3.582,7.87,Ideation,Intermediate,3,FALSE,1.04,5,Allowed_With_Citation,7,3.6,65.68,Medium
126771,NaN,Sophomore,1.689,5.02,Summarizing_Reading,Intermediate,5,TRUE,NaN,2,Allowed_With_Citation,6,1.702,51.47,Medium
127032,STEM,Sophomore,2.999,26.38,Debugging/Troubleshooting,Advanced,4,TRUE,NaN,6,Allowed_With_Citation,5,3.296,73.24,High
105647,STEM,Senior,3.396,19.42,Direct_Answer_Generation,Advanced,4,TRUE,7.17,5,Actively_Encouraged,5,3.453,NaN,High
100812,Arts,Senior,3.668,0.04,Copywriting/Drafting,Intermediate,3,TRUE,17.61,3,Allowed_With_Citation,low,4,66.33,Medium
144069,Medical,Senior,3.017,4.1,Summarizing_Reading,Intermediate,2,TRUE,10.57,6,NaN,5,NaN,63.23,High
139596,Business,Senior,3.26,11.08,Summarizing_Reading,Advanced,3,TRUE,NaN,5,Allowed_With_Citation,4,3.891,83.6,Low
136755,STEM,Graduate,2.448,1.06,Debugging/Troubleshooting,Advanced,3,TRUE,8.01,3,Allowed_With_Citation,6,3.179,85.16,Medium
121255,STEM,Sophomore,3.333,NaN,Debugging/Troubleshooting,Beginner,1,TRUE,19.26,2,Strict_Ban,3,NaN,62.89,Low
108283,Medical,Senior,3.331,2.74,Summarizing_Reading,Intermediate,2,FALSE,9.77,NaN,NaN,2,3.396,73.77,High
140712,Humanities,Graduate,3.769,0.31,Copywriting/Drafting,Beginner,3,FALSE,11.78,1,Strict_Ban,2,3.981,NaN,Medium
114628,STEM,Junior,3.806,0.11,Debugging/Troubleshooting,Advanced,3,TRUE,6.23,3,Strict_Ban,8,4,77.19,Low
142830,Arts,Senior,2.47,25.25,Copywriting/Drafting,Advanced,4,TRUE,10.73,7,Allowed_With_Citation,6,3.024,77.03,High
107781,Humanities,Graduate,3.712,3.35,Copywriting/Drafting,Beginner,3,TRUE,7.95,4,Strict_Ban,5,3.658,100,High
117511,STEM,Freshman,3.002,19.41,Debugging/Troubleshooting,Intermediate,1,TRUE,5.44,6,Allowed_With_Citation,6,2.975,81.93,Medium
147386,STEM,Senior,2.764,1.83,NaN,Advanced,4,TRUE,15.75,2,Actively_Encouraged,2,3.173,100,Medium
115778,Business,Freshman,2.851,10.82,Debugging/Troubleshooting,Advanced,3,FALSE,7.08,1,Actively_Encouraged,4,3.146,100,Medium
149852,Business,Sophomore,2.753,12.04,Ideation,Beginner,1,FALSE,8.39,4,Allowed_With_Citation,3,2.882,76.62,Medium
134844,STEM,Freshman,3.14,11.95,Debugging/Troubleshooting,Advanced,3,TRUE,12.73,2,Actively_Encouraged,4,3.55,76.95,Medium
107921,NaN,Freshman,2.443,5.11,NaN,Advanced,4,FALSE,22.62,5,Actively_Encouraged,6,3.029,94.68,Low
114332,STEM,Freshman,2.289,1.26,Direct_Answer_Generation,Intermediate,3,FALSE,15.7,1,Actively_Encouraged,4,2.718,67.18,Medium
127489,Business,Sophomore,2.521,5.16,Ideation,Intermediate,3,TRUE,9.8,4,Allowed_With_Citation,4,2.719,61.46,High
118767,Business,Senior,2.72,0.56,Summarizing_Reading,Advanced,5,FALSE,NaN,3,Strict_Ban,3,2.745,74.03,Medium
146603,Arts,Junior,3.241,5.04,Copywriting/Drafting,Beginner,2,FALSE,NaN,6,Strict_Ban,NaN,NaN,100,Medium
125908,Arts,Graduate,NaN,0.79,Copywriting/Drafting,Beginner,2,TRUE,NaN,2,Actively_Encouraged,6,3.912,87.12,Low
112460,STEM,Freshman,3.21,6.07,Debugging/Troubleshooting,Advanced,4,TRUE,11.13,1,Allowed_With_Citation,3,3.728,89.69,Low
112569,Business,Sophomore,3.452,3.18,Debugging/Troubleshooting,Beginner,3,FALSE,9.33,2,Actively_Encouraged,1,3.456,65.26,Medium
112245,NaN,Freshman,3.848,9.7,Copywriting/Drafting,Intermediate,2,FALSE,16.15,6,Strict_Ban,6,4,88.21,Medium
108953,STEM,Sophomore,3.056,35.67,Debugging/Troubleshooting,Advanced,3,TRUE,4.12,8,Allowed_With_Citation,5,3.045,59.28,NaN
133059,Humanities,Freshman,3.206,5.11,Ideation,Beginner,1,FALSE,14.03,2,Allowed_With_Citation,NaN,3.484,68.54,Low
126442,STEM,Senior,3.686,7.95,Debugging/Troubleshooting,Beginner,2,FALSE,11.32,4,Strict_Ban,7,4,53.76,High
137006,NaN,Freshman,2.346,7.71,Summarizing_Reading,Intermediate,3,TRUE,14.37,5,Allowed_With_Citation,5,2.876,82.8,Medium
116324,Arts,Senior,2.555,6.81,Copywriting/Drafting,Beginner,2,FALSE,13.41,5,Actively_Encouraged,4,2.948,83.83,Medium
105781,Business,Junior,3.243,9.03,Debugging/Troubleshooting,Advanced,5,TRUE,25.03,5,Strict_Ban,2,NaN,82.42,Low
139989,Medical,Freshman,3.812,2.15,Summarizing_Reading,Intermediate,4,FALSE,19.74,3,Strict_Ban,2,4,85.69,Medium
104868,NaN,Freshman,3.621,3.57,Debugging/Troubleshooting,Beginner,2,FALSE,21.23,1,Allowed_With_Citation,6,4,73.86,Low
102567,STEM,Junior,1.847,6.85,Summarizing_Reading,Beginner,3,TRUE,2.38,3,Actively_Encouraged,2,2.007,65.74,Medium
101830,STEM,Graduate,2.757,0.11,Debugging/Troubleshooting,Advanced,3,FALSE,13.24,1,Strict_Ban,4,3.416,96.59,Low
131182,Business,Junior,2.378,23.39,Copywriting/Drafting,Beginner,1,TRUE,10.29,6,Actively_Encouraged,3,2.629,66.11,High
105782,Humanities,Freshman,3.615,6.65,Debugging/Troubleshooting,Beginner,2,TRUE,5.24,4,Allowed_With_Citation,2,NaN,57.62,Medium
121532,STEM,Senior,3.492,31.42,Debugging/Troubleshooting,Advanced,3,FALSE,5.07,6,Allowed_With_Citation,6,3.766,73.11,High
147404,STEM,Graduate,3.941,0.98,Debugging/Troubleshooting,Beginner,1,FALSE,12.72,4,Actively_Encouraged,low,4,149.5,Medium
107092,Medical,Senior,2.476,3.75,Summarizing_Reading,Beginner,2,TRUE,NaN,1,Actively_Encouraged,3,NaN,94.33,Medium
113646,Business,Sophomore,3.204,0.78,Ideation,Beginner,NaN,TRUE,16.38,3,Allowed_With_Citation,3,3.568,70.14,Low
103081,Business,Junior,3.178,NaN,Copywriting/Drafting,Intermediate,4,FALSE,17.25,3,Strict_Ban,3,3.308,79.63,Medium
112661,STEM,Graduate,3.594,7.35,Ideation,Intermediate,5,FALSE,11.65,3,Allowed_With_Citation,3,3.847,79.54,Medium
148998,Humanities,Freshman,3.093,20.75,Copywriting/Drafting,Beginner,1,FALSE,1,5,Strict_Ban,3,2.787,NaN,NaN
116181,NaN,Senior,3.595,1.18,Copywriting/Drafting,Beginner,1,FALSE,10.35,1,Allowed_With_Citation,4,4,74.89,Low
113764,Medical,Senior,3.769,21.29,Ideation,Intermediate,2,TRUE,7.01,5,Strict_Ban,9,3.98,69.17,High
134835,STEM,Freshman,NaN,6.42,Summarizing_Reading,Intermediate,4,FALSE,10.84,3,Allowed_With_Citation,5,3.725,85.82,Low
103136,Business,Freshman,2.383,8.68,Ideation,Intermediate,2,FALSE,20.26,3,Allowed_With_Citation,3,2.415,92.67,Low
126032,Medical,Sophomore,1.823,5.8,Copywriting/Drafting,Beginner,1,FALSE,5.18,4,NaN,5,1.821,61.78,Low
125771,STEM,Junior,2.588,12.69,Summarizing_Reading,Beginner,1,TRUE,NaN,3,Strict_Ban,6,2.845,62.67,High
107748,Business,Senior,3.487,1.02,Ideation,Intermediate,5,FALSE,11.34,2,Strict_Ban,5,3.628,82.37,Low
148587,Medical,Graduate,2.663,3.27,Summarizing_Reading,Beginner,2,TRUE,9.82,5,Actively_Encouraged,5,2.937,57.61,Medium
141654,Business,Graduate,3.435,2.79,Direct_Answer_Generation,Beginner,2,TRUE,6.17,3,NaN,4,3.682,NaN,Medium
121617,Humanities,Graduate,2.945,4.31,Copywriting/Drafting,Beginner,3,yes,12.18,7,NaN,5,3.014,78.44,High
138577,STEM,Freshman,NaN,8.97,Debugging/Troubleshooting,Intermediate,2,TRUE,2.55,3,NaN,1,3.484,80.45,Medium
128911,NaN,Junior,3.219,3.52,Summarizing_Reading,Intermediate,3,FALSE,14.48,6,Allowed_With_Citation,6,3.562,100,Low
120488,Arts,Senior,3.677,5.32,Copywriting/Drafting,Beginner,3,FALSE,15.43,1,Actively_Encouraged,1,4,74.39,Medium
116333,Business,Senior,2.169,6.91,Ideation,Intermediate,2,TRUE,22.41,2,Allowed_With_Citation,3,2.633,84.65,Low
136898,NaN,Sophomore,3.826,6.35,Ideation,Beginner,3,FALSE,8.97,4,Allowed_With_Citation,5,3.952,67.76,High
102464,Business,Freshman,3.46,1.87,Direct_Answer_Generation,Beginner,1,TRUE,20.59,3,Allowed_With_Citation,3,NaN,NaN,Medium
118671,Humanities,Freshman,2.876,NaN,Copywriting/Drafting,Intermediate,2,FALSE,5.15,3,Actively_Encouraged,4,2.741,59.58,Medium
146792,NaN,Junior,2.454,2.43,Copywriting/Drafting,Advanced,4,TRUE,14.27,1,Allowed_With_Citation,5,2.849,93.36,Low
131908,Humanities,Freshman,3.775,1.28,Copywriting/Drafting,Intermediate,3,TRUE,12.47,1,Actively_Encouraged,2,NaN,89.46,Low
130938,Medical,Sophomore,2.775,3.11,Copywriting/Drafting,Beginner,2,FALSE,1.35,5,Actively_Encouraged,1,2.745,61.43,NaN
149432,Business,Sophomore,2.859,16.5,NaN,Beginner,3,TRUE,14.28,5,NaN,9,3.296,74.73,NaN
115452,STEM,Sophomore,2.959,10.58,Summarizing_Reading,Advanced,5,TRUE,9.68,3,Actively_Encouraged,NaN,3.34,59.14,High
140560,STEM,Senior,3.11,3.15,Debugging/Troubleshooting,Beginner,2,FALSE,12.78,2,Actively_Encouraged,4,3.642,100,Medium
122754,Arts,Senior,3.222,4.15,Copywriting/Drafting,Intermediate,3,FALSE,NaN,NaN,Allowed_With_Citation,4,3.094,92.62,Medium
149719,Humanities,Freshman,3.244,3.22,Copywriting/Drafting,Beginner,2,FALSE,14.87,2,Strict_Ban,3,3.661,65.59,Medium
110599,STEM,Freshman,3.148,4.26,Debugging/Troubleshooting,Intermediate,1,TRUE,11.37,4,Actively_Encouraged,6,NaN,71.83,Medium
138209,Business,Sophomore,3.445,77.8,Ideation,Beginner,1,TRUE,14.59,3,Allowed_With_Citation,4,3.455,73.72,Medium
132170,Arts,Junior,1.693,0.4,Ideation,Beginner,NaN,TRUE,13.98,1,Allowed_With_Citation,3,1.92,64.53,Low
101442,STEM,Freshman,3.447,8.76,Direct_Answer_Generation,Beginner,3,FALSE,18.75,5,Allowed_With_Citation,6,3.909,77.42,Medium
141635,Humanities,Freshman,NaN,7.08,Copywriting/Drafting,Advanced,4,FALSE,8.54,4,Strict_Ban,2,3.002,61.25,High
126619,Arts,Sophomore,2.736,0.17,Copywriting/Drafting,Intermediate,1,FALSE,16.41,5,Allowed_With_Citation,7,NaN,100,High
127668,STEM,Sophomore,2.592,17.87,Direct_Answer_Generation,Intermediate,2,TRUE,2.52,7,Strict_Ban,NaN,2.132,73.83,High
138424,STEM,Graduate,3.08,3.83,Debugging/Troubleshooting,Intermediate,5,TRUE,12.29,1,NaN,3,3.331,76.43,High
107194,NaN,Freshman,NaN,6.77,Debugging/Troubleshooting,Advanced,3,FALSE,6.25,3,Allowed_With_Citation,3,3.324,100,Medium
146288,STEM,Graduate,3.396,7.77,Debugging/Troubleshooting,Intermediate,1,FALSE,9.28,1,Actively_Encouraged,4,NaN,85.79,NaN
138982,NaN,Freshman,1.898,NaN,Copywriting/Drafting,Advanced,4,TRUE,5.19,4,Allowed_With_Citation,3,2.015,NaN,Medium
117260,Arts,Freshman,3.305,2.2,Copywriting/Drafting,Beginner,2,TRUE,10.82,1,Allowed_With_Citation,1,3.26,82.48,Low
140094,Arts,Graduate,3.426,2.95,Copywriting/Drafting,Beginner,3,FALSE,2.29,3,Strict_Ban,7,3.391,63.13,Low
105624,Arts,Freshman,3.208,23.91,Direct_Answer_Generation,Intermediate,4,TRUE,22.92,5,Allowed_With_Citation,5,3.427,83.84,High
132881,STEM,Freshman,3.185,2.04,Summarizing_Reading,Beginner,2,TRUE,14.77,1,Allowed_With_Citation,NaN,3.519,63.43,Low
104668,Arts,Sophomore,NaN,10.69,Debugging/Troubleshooting,Beginner,1,TRUE,11.41,6,Allowed_With_Citation,5,3.158,50.97,Low
